word_index,start_sec,end_sec,canonical_word,normalized,alignment,asr_word,asr_probability
655,302.520,302.620,They,they,DIRECT,They,0.9883
656,302.620,302.760,did,did,DIRECT,did,0.9957
657,302.760,302.940,not,not,DIRECT,not,0.9987
658,302.940,303.140,know,know,DIRECT,know,0.9977
659,303.140,303.360,how,how,DIRECT,how,0.9958
660,303.360,303.700,quickly,quickly,DIRECT,quickly,0.9988
661,303.700,303.940,the,the,DIRECT,the,0.9981
662,303.940,304.360,inflow,inflow,DIRECT,inflow,0.9938
663,304.360,304.580,would,would,DIRECT,would,0.9981
664,304.580,304.920,grow.,grow,DIRECT,grow.,0.9988
665,305.740,305.900,They,they,DIRECT,They,0.9927
666,305.900,306.100,only,only,DIRECT,only,0.9979
667,306.100,306.400,knew,knew,DIRECT,knew,0.9992
668,306.400,306.860,that,that,DIRECT,that,0.9929
669,306.860,307.160,water,water,DIRECT,water,0.9952
670,307.160,307.440,was,was,DIRECT,was,0.9987
671,307.440,307.880,entering,entering,DIRECT,entering,0.9983
672,307.880,308.120,a,a,DIRECT,a,0.9923
673,308.120,308.420,salt,salt,DIRECT,salt,0.9988
674,308.420,308.820,mine,mine,DIRECT,mine,0.9903
675,308.820,309.440,beneath,beneath,DIRECT,beneath,0.9877
676,309.440,309.660,a,a,DIRECT,a,0.8879
677,309.660,309.960,lake.,lake,DIRECT,lake.,0.9975
678,310.700,310.940,And,and,DIRECT,And,0.9795
679,310.940,311.120,less,less,DIRECT,less,0.9544
680,311.120,311.340,than,than,DIRECT,than,0.9972
681,311.340,311.520,an,an,DIRECT,an,0.9903
682,311.520,311.740,hour,hour,DIRECT,hour,0.9995
683,311.740,312.080,after,after,DIRECT,after,0.9987
684,312.080,312.260,the,the,DIRECT,the,0.9982
685,312.260,312.660,inflow,inflow,DIRECT,inflow,0.9978
686,312.660,312.840,was,was,DIRECT,was,0.9982
687,312.840,313.360,"discovered,",discovered,DIRECT,"discovered,",0.9995
688,313.880,314.200,all,all,DIRECT,all,0.9960
689,314.350,314.530,fifty-two,fiftytwo,FORCED,,0.0000
690,314.680,315.180,people,people,DIRECT,people,0.9990
691,315.180,315.400,were,were,DIRECT,were,0.9987
692,315.400,315.720,out.,out,DIRECT,out.,0.9997
693,316.560,316.780,No,no,DIRECT,No,0.9967
694,316.780,316.960,one,one,DIRECT,one,0.9824
695,316.960,317.400,underground,underground,DIRECT,underground,0.9952
696,317.400,317.680,was,was,DIRECT,was,0.9987
697,317.680,318.120,injured,injured,DIRECT,injured,0.9996
698,318.120,318.620,in,in,DIRECT,in,0.9962
699,318.620,318.740,the,the,DIRECT,the,0.9985
700,318.740,319.400,inundation.,inundation,DIRECT,inundation.,0.9979
701,320.360,320.640,The,the,DIRECT,The,0.9936
702,320.640,321.060,spectacle,spectacle,DIRECT,spectacle,0.9978
703,321.060,321.360,of,of,DIRECT,of,0.9993
704,321.360,321.520,Lake,lake,DIRECT,Lake,0.9757
705,321.520,322.040,Peigneur,peigneur,DIRECT,Peigneur,0.5603
706,322.040,322.560,can,can,DIRECT,can,0.9945
707,322.560,322.780,make,make,DIRECT,make,0.9992
708,322.780,323.020,that,that,DIRECT,that,0.9981
709,323.020,323.340,fact,fact,DIRECT,fact,0.9995
710,323.340,323.600,feel,feel,DIRECT,feel,0.9926
711,323.600,324.100,secondary.,secondary,DIRECT,secondary.,0.9993
712,324.740,324.940,It,it,DIRECT,It,0.9955
713,324.940,325.080,is,is,DIRECT,is,0.9984
714,325.080,325.420,not.,not,DIRECT,not.,0.9995
715,326.120,326.480,Before,before,DIRECT,Before,0.5913
716,326.480,326.680,the,the,DIRECT,the,0.9877
717,326.680,326.900,lake,lake,DIRECT,lake,0.9441
718,326.900,327.260,became,became,DIRECT,became,0.9959
719,327.260,327.420,a,a,DIRECT,a,0.9985
720,327.420,327.780,national,national,DIRECT,national,0.9894
721,327.780,328.300,"story,",story,DIRECT,"story,",0.9927
722,328.680,328.880,this,this,DIRECT,this,0.9923
723,328.880,329.060,was,was,DIRECT,was,0.9992
724,329.060,329.280,a,a,DIRECT,a,0.9976
725,329.280,329.640,mine,mine,DIRECT,mine,0.9836
726,329.640,330.340,emergency,emergency,DIRECT,emergency,0.9921
727,330.340,331.100,with,with,DIRECT,with,0.5258
728,331.100,331.300,more,more,DIRECT,more,0.9984
729,331.300,331.540,than,than,DIRECT,than,0.9968
730,331.615,331.705,fifty,fifty,FORCED,,0.0000
731,331.780,332.220,people,people,DIRECT,people,0.9982
732,332.220,332.480,below,below,DIRECT,below,0.9979
733,332.480,332.960,ground.,ground,DIRECT,ground,0.9903
734,333.460,333.820,And,and,DIRECT,and,0.3142
735,333.820,333.940,the,the,DIRECT,the,0.9976
736,333.940,334.380,emergency,emergency,DIRECT,emergency,0.9891
737,334.380,334.840,plan,plan,DIRECT,plan,0.9977
738,334.840,335.380,worked.,worked,DIRECT,worked.,0.9935
739,336.420,336.680,Above,above,DIRECT,Above,0.9915
740,336.680,337.000,"them,",them,DIRECT,"them,",0.9976
741,337.380,337.460,the,the,DIRECT,the,0.9953
742,337.623,337.818,seven-man,sevenman,FORCED,,0.0000
743,337.980,338.300,drilling,drilling,DIRECT,drilling,0.9694
744,338.300,338.680,crew,crew,DIRECT,crew,0.9996
745,338.680,339.200,also,also,DIRECT,also,0.9934
746,339.200,339.540,got,got,DIRECT,got,0.9989
747,339.540,340.020,clear.,clear,DIRECT,clear.,0.9946
748,340.960,341.240,Then,then,DIRECT,Then,0.9949
749,341.240,341.420,the,the,DIRECT,the,0.8959
750,341.420,341.680,drilling,drilling,DIRECT,drilling,0.9948
751,341.680,342.300,platform,platform,DIRECT,platform,0.9993
752,342.300,343.380,disappeared.,disappeared,DIRECT,disappeared.,0.9917
753,344.380,344.740,That,that,DIRECT,That,0.9969
754,344.740,344.940,was,was,DIRECT,was,0.9993
755,344.940,345.120,the,the,DIRECT,the,0.9993
756,345.120,345.360,point,point,DIRECT,point,0.9994
757,345.360,345.860,where,where,DIRECT,where,0.9843
758,345.860,346.000,the,the,DIRECT,the,0.9966
759,346.000,346.320,failure,failure,DIRECT,failure,0.9980
760,346.320,346.660,stopped,stopped,DIRECT,stopped,0.9976
761,346.660,347.020,looking,looking,DIRECT,looking,0.9979
762,347.020,347.260,like,like,DIRECT,like,0.9993
763,347.260,347.440,a,a,DIRECT,a,0.9993
764,347.440,347.780,problem,problem,DIRECT,problem,0.9995
765,347.780,348.540,inside,inside,DIRECT,inside,0.9951
766,348.540,348.800,an,an,DIRECT,an,0.9959
767,348.800,349.240,industrial,industrial,DIRECT,industrial,0.9979
768,349.240,349.860,system,system,DIRECT,system,0.9996
769,350.300,350.660,and,and,DIRECT,and,0.8203
770,350.660,351.020,started,started,DIRECT,started,0.9971
771,351.020,351.300,looking,looking,DIRECT,looking,0.9990
772,351.300,351.580,like,like,DIRECT,like,0.9991
773,351.580,351.760,the,the,DIRECT,the,0.9993
774,351.760,352.220,landscape,landscape,DIRECT,landscape,0.9989
775,352.220,352.720,itself,itself,DIRECT,itself,0.9962
776,352.720,353.520,was,was,DIRECT,was,0.9973
777,353.520,353.960,moving.,moving,DIRECT,moving.,0.9995
778,354.780,355.160,The,the,DIRECT,The,0.4198
779,355.160,355.400,lake,lake,DIRECT,lake,0.9398
780,355.400,355.780,began,began,DIRECT,began,0.9831
781,355.780,356.160,pulling,pulling,DIRECT,pulling,0.9872
782,356.160,356.560,toward,toward,DIRECT,toward,0.9648
783,356.560,356.800,the,the,DIRECT,the,0.9971
784,356.800,357.120,failure,failure,DIRECT,failure,0.9138
785,357.120,357.560,zone.,zone,DIRECT,zone.,0.9980
786,358.700,358.720,Floating,floating,DIRECT,Floating,0.9417
787,358.720,359.220,"equipment,",equipment,DIRECT,"equipment,",0.9984
788,359.660,359.900,"boats,",boats,DIRECT,"boats,",0.9974
789,360.420,360.720,trees,trees,DIRECT,trees,0.9982
790,360.720,361.340,and,and,DIRECT,and,0.5166
791,361.340,361.880,shoreline,shoreline,DIRECT,shoreline,0.9946
792,361.880,362.480,material,material,DIRECT,material,0.9940
793,362.480,363.100,moved,moved,DIRECT,moved,0.9921
794,363.100,363.380,with,with,DIRECT,with,0.9979
795,363.380,363.740,it.,it,DIRECT,it.,0.9990
796,364.420,364.620,The,the,DIRECT,The,0.9958
797,364.620,364.940,opening,opening,DIRECT,opening,0.9989
798,364.940,365.100,at,at,DIRECT,at,0.9177
799,365.100,365.260,the,the,DIRECT,the,0.9974
800,365.260,365.560,surface,surface,DIRECT,surface,0.9994
801,365.560,366.240,expanded,expanded,DIRECT,expanded,0.9976
802,366.240,366.900,as,as,DIRECT,as,0.9550
803,366.900,367.080,the,the,DIRECT,the,0.9986
804,367.080,367.440,ground,ground,DIRECT,ground,0.9989
805,367.440,367.820,beneath,beneath,DIRECT,beneath,0.9996
806,367.820,368.140,it,it,DIRECT,it,0.9992
807,368.140,368.540,failed.,failed,DIRECT,failed.,0.9973
808,369.540,369.860,Water,water,DIRECT,Water,0.9940
809,369.860,370.120,was,was,DIRECT,was,0.9983
810,370.120,370.320,not,not,DIRECT,not,0.9991
811,370.320,370.700,simply,simply,DIRECT,simply,0.9956
812,370.700,371.060,draining,draining,DIRECT,draining,0.9989
813,371.060,371.380,from,from,DIRECT,from,0.9987
814,371.380,371.520,a,a,DIRECT,a,0.9989
815,371.520,372.000,stable,stable,DIRECT,stable,0.9989
816,372.000,372.380,bowl.,bowl,DIRECT,bowl.,0.9791
817,373.000,373.300,The,the,DIRECT,The,0.9946
818,373.300,373.720,bowl,bowl,DIRECT,bowl,0.9922
819,373.720,374.360,was,was,DIRECT,was,0.9935
820,374.360,374.900,changing.,changing,DIRECT,changing.,0.9987
821,375.920,376.160,The,the,DIRECT,The,0.9971
822,376.160,376.340,edge,edge,DIRECT,edge,0.9989
823,376.340,376.480,of,of,DIRECT,of,0.9993
824,376.480,376.600,the,the,DIRECT,the,0.9988
825,376.600,376.920,lake,lake,DIRECT,lake,0.9933
826,376.920,377.340,was,was,DIRECT,was,0.9979
827,377.340,377.880,collapsing,collapsing,DIRECT,collapsing,0.9989
828,377.880,378.500,into,into,DIRECT,into,0.9955
829,378.500,378.700,the,the,DIRECT,the,0.9990
830,378.700,379.180,process.,process,DIRECT,process.,0.9996
831,380.065,380.315,Post-disaster,postdisaster,FORCED,,0.0000
832,381.200,381.680,geological,geological,DIRECT,geological,0.9885
833,381.680,382.320,work,work,DIRECT,work,0.9981
834,382.320,382.780,put,put,DIRECT,put,0.9915
835,382.780,382.940,the,the,DIRECT,the,0.9969
836,382.940,383.380,permanent,permanent,DIRECT,permanent,0.9974
837,383.380,383.740,land,land,DIRECT,land,0.9976
838,383.740,384.080,loss,loss,DIRECT,loss,0.9510
839,384.080,384.640,at,at,DIRECT,at,0.9849
840,384.640,385.000,roughly,roughly,DIRECT,roughly,0.9953
841,385.285,385.535,sixty-eight,sixtyeight,FORCED,,0.0000
842,385.820,386.420,acres.,acres,DIRECT,acres.,0.9970
843,387.520,387.700,That,that,DIRECT,That,0.9839
844,387.700,387.940,number,number,DIRECT,number,0.9990
845,387.940,388.240,is,is,DIRECT,is,0.9984
846,388.240,388.600,easier,easier,DIRECT,easier,0.9966
847,388.600,388.800,to,to,DIRECT,to,0.9995
848,388.800,389.340,understand,understand,DIRECT,understand,0.9992
849,389.340,389.960,if,if,DIRECT,if,0.9501
850,389.960,390.080,you,you,DIRECT,you,0.9988
851,390.080,390.480,imagine,imagine,DIRECT,imagine,0.9954
852,390.480,390.680,the,the,DIRECT,the,0.9976
853,390.680,391.200,shoreline,shoreline,DIRECT,shoreline,0.9929
854,391.200,391.800,as,as,DIRECT,as,0.9916
855,391.800,392.040,part,part,DIRECT,part,0.9939
856,392.040,392.260,of,of,DIRECT,of,0.9988
857,392.260,392.360,the,the,DIRECT,the,0.9981
858,392.360,392.820,machinery,machinery,DIRECT,machinery,0.9988
859,392.820,393.360,of,of,DIRECT,of,0.9953
860,393.360,393.500,the,the,DIRECT,the,0.9990
861,393.500,394.000,accident.,accident,DIRECT,accident.,0.9991
862,394.940,395.220,Every,every,DIRECT,Every,0.9952
863,395.220,395.500,section,section,DIRECT,section,0.9986
864,395.500,395.740,of,of,DIRECT,of,0.9994
865,395.740,396.040,ground,ground,DIRECT,ground,0.9849
866,396.040,396.360,lost,lost,DIRECT,lost,0.9893
867,396.360,396.680,around,around,DIRECT,around,0.9976
868,396.680,396.840,the,the,DIRECT,the,0.9990
869,396.840,397.280,opening,opening,DIRECT,opening,0.9937
870,397.280,398.000,changed,changed,DIRECT,changed,0.9909
871,398.000,398.340,the,the,DIRECT,the,0.9990
872,398.340,398.580,shape,shape,DIRECT,shape,0.9997
873,398.580,398.780,of,of,DIRECT,of,0.9991
874,398.780,398.920,the,the,DIRECT,the,0.9990
875,398.920,399.280,basin.,basin,DIRECT,basin.,0.9607
876,400.200,400.520,Every,every,DIRECT,Every,0.9959
877,400.520,400.820,change,change,DIRECT,change,0.9988
878,400.820,401.080,in,in,DIRECT,in,0.9981
879,401.080,401.420,shape,shape,DIRECT,shape,0.9991
880,401.420,401.900,gave,gave,DIRECT,gave,0.9975
881,401.900,402.080,the,the,DIRECT,the,0.9963
882,402.080,402.360,moving,moving,DIRECT,moving,0.9972
883,402.360,402.840,water,water,DIRECT,water,0.9996
884,402.840,403.340,a,a,DIRECT,a,0.9964
885,403.340,403.520,new,new,DIRECT,new,0.9994
886,403.520,403.980,path.,path,DIRECT,path.,0.9945
887,405.040,405.340,What,what,DIRECT,What,0.9913
888,405.340,405.480,had,had,DIRECT,had,0.9941
889,405.480,405.800,begun,begun,DIRECT,begun,0.9754
890,405.800,406.000,as,as,DIRECT,as,0.9970
891,406.000,406.140,a,a,DIRECT,a,0.9972
892,406.140,406.360,drilling,drilling,DIRECT,drilling,0.9794
893,406.360,407.100,emergency,emergency,DIRECT,emergency,0.9971
894,407.100,407.720,was,was,DIRECT,was,0.1518
895,407.720,408.000,now,now,DIRECT,now,0.9634
896,408.000,408.760,reshaping,reshaping,DIRECT,reshaping,0.9845
897,408.760,409.200,Jefferson,jefferson,DIRECT,Jefferson,0.9907
898,409.200,409.740,Island.,island,DIRECT,Island.,0.9799
899,410.960,411.040,A,a,DIRECT,A,0.9365
900,411.040,411.360,normal,normal,DIRECT,normal,0.9988
901,411.360,411.780,pipe,pipe,DIRECT,pipe,0.9975
902,411.780,412.380,stays,stays,DIRECT,stays,0.9906
903,412.380,412.800,roughly,roughly,DIRECT,roughly,0.9981
904,412.800,412.980,the,the,DIRECT,the,0.9992
905,412.980,413.240,same,same,DIRECT,same,0.9992
906,413.240,413.800,size,size,DIRECT,size,0.9952
907,413.800,414.280,while,while,DIRECT,while,0.7404
908,414.280,414.660,water,water,DIRECT,water,0.9990
909,414.660,415.100,passes,passes,DIRECT,passes,0.9987
910,415.100,415.380,through,through,DIRECT,through,0.9962
911,415.380,415.860,it.,it,DIRECT,it.,0.9979
912,416.400,416.540,A,a,DIRECT,A,0.9935
913,416.540,416.820,failure,failure,DIRECT,failure,0.9994
914,416.820,417.220,through,through,DIRECT,through,0.9946
915,417.220,417.640,salt,salt,DIRECT,salt,0.9981
916,417.640,418.200,does,does,DIRECT,does,0.9912
917,418.200,418.420,not,not,DIRECT,not,0.9996
918,418.420,418.660,have,have,DIRECT,have,0.9997
919,418.660,419.060,to.,to,DIRECT,to.,0.9972
920,419.920,420.180,Fresh,fresh,DIRECT,Fresh,0.9800
921,420.180,420.520,water,water,DIRECT,water,0.4615
922,420.520,421.120,contacts,contacts,DIRECT,contacts,0.9792
923,421.120,421.380,the,the,DIRECT,the,0.9986
924,421.380,421.620,salt,salt,DIRECT,salt,0.9965
925,421.620,422.100,surface.,surface,DIRECT,surface.,0.9607
926,423.180,423.200,Salt,salt,DIRECT,Salt,0.9921
927,423.200,424.080,dissolves,dissolves,DIRECT,dissolves,0.9963
928,424.080,424.420,into,into,DIRECT,into,0.9984
929,424.420,424.640,the,the,DIRECT,the,0.9995
930,424.640,425.000,flow.,flow,DIRECT,flow.,0.9984
931,425.940,426.100,A,a,DIRECT,A,0.9970
932,426.100,426.380,narrow,narrow,DIRECT,narrow,0.9993
933,426.380,426.860,path,path,DIRECT,path,0.9921
934,426.860,427.120,can,can,DIRECT,can,0.9979
935,427.120,427.640,enlarge.,enlarge,DIRECT,enlarge.,0.9988
936,428.920,428.960,Loss,loss,DIRECT,Loss,0.9930
937,428.960,429.160,of,of,DIRECT,of,0.9996
938,429.160,429.440,salt,salt,DIRECT,salt,0.9990
939,429.440,429.660,can,can,DIRECT,can,0.9992
940,429.660,429.920,weaken,weaken,DIRECT,weaken,0.9967
941,429.920,430.140,the,the,DIRECT,the,0.9996
942,430.140,430.400,"roof,",roof,DIRECT,"roof,",0.9988
943,430.880,431.060,pillars,pillars,DIRECT,pillars,0.9680
944,431.060,431.720,or,or,DIRECT,or,0.3173
945,431.720,432.240,surrounding,surrounding,DIRECT,surrounding,0.9965
946,432.240,432.680,ground.,ground,DIRECT,ground.,0.9985
947,433.560,433.880,That,that,DIRECT,That,0.9952
948,433.880,434.280,creates,creates,DIRECT,creates,0.9994
949,434.280,434.660,more,more,DIRECT,more,0.9997
950,434.660,435.000,space,space,DIRECT,space,0.9995
951,435.000,435.300,for,for,DIRECT,for,0.9997
952,435.300,435.720,water.,water,DIRECT,water.,0.9994
953,436.460,436.840,More,more,DIRECT,More,0.6953
954,436.840,437.280,water,water,DIRECT,water,0.9933
955,437.280,438.040,exposes,exposes,DIRECT,exposes,0.9870
956,438.040,438.400,more,more,DIRECT,more,0.9989
957,438.400,438.840,salt.,salt,DIRECT,salt.,0.9995
958,439.620,439.840,And,and,DIRECT,And,0.9761
959,439.840,439.960,the,the,DIRECT,the,0.9873
960,439.960,440.320,cycle,cycle,DIRECT,cycle,0.9991
961,440.320,440.560,can,can,DIRECT,can,0.9986
962,440.560,441.120,accelerate.,accelerate,DIRECT,accelerate.,0.9995
963,442.660,442.680,Flow.,flow,DIRECT,"Flow,",0.9820
964,443.220,443.820,Dissolution.,dissolution,DIRECT,"dissolution,",0.9815
965,444.520,445.280,Enlargement,enlargement,DIRECT,enlargement,0.9965
966,445.280,446.060,and,and,DIRECT,and,0.3208
967,446.060,446.540,failure.,failure,DIRECT,failure.,0.9996
968,447.300,447.660,More,more,DIRECT,More,0.9902
969,447.660,448.040,flow.,flow,DIRECT,flow.,0.9814
970,449.080,449.300,The,the,DIRECT,The,0.9970
971,449.300,449.580,crucial,crucial,DIRECT,crucial,0.9948
972,449.580,449.960,idea,idea,DIRECT,idea,0.9990
973,449.960,450.420,is,is,DIRECT,is,0.9990
974,450.420,451.060,feedback.,feedback,DIRECT,feedback.,0.7307
975,452.180,452.400,The,the,DIRECT,The,0.9972
976,452.400,452.680,failure,failure,DIRECT,failure,0.9994
977,452.680,452.900,was,was,DIRECT,was,0.9980
978,452.900,453.080,not,not,DIRECT,not,0.9992
979,453.080,453.380,merely,merely,DIRECT,merely,0.9872
980,453.380,453.760,carrying,carrying,DIRECT,carrying,0.9980
981,453.760,454.220,water,water,DIRECT,water,0.9989
982,454.220,454.740,through,through,DIRECT,through,0.9949
983,454.740,454.920,a,a,DIRECT,a,0.9983
984,454.920,455.220,fixed,fixed,DIRECT,fixed,0.9991
985,455.220,455.760,opening.,opening,DIRECT,opening.,0.9989
986,456.580,456.820,The,the,DIRECT,The,0.9980
987,456.820,457.160,water,water,DIRECT,water,0.9993
988,457.160,457.600,could,could,DIRECT,could,0.9985
989,457.600,457.860,help,help,DIRECT,help,0.9974
990,457.860,458.240,enlarge,enlarge,DIRECT,enlarge,0.9945
991,458.240,458.560,the,the,DIRECT,the,0.9993
992,458.560,458.940,system,system,DIRECT,system,0.9996
993,458.940,459.400,that,that,DIRECT,that,0.9967
994,459.400,459.560,was,was,DIRECT,was,0.9995
995,459.560,459.900,carrying,carrying,DIRECT,carrying,0.9995
996,459.900,460.140,the,the,DIRECT,the,0.9984
997,460.140,460.520,water.,water,DIRECT,water.,0.9998
998,461.280,461.640,That,that,DIRECT,That,0.7225
999,461.640,461.780,is,is,DIRECT,is,0.9896
1000,461.780,462.000,why,why,DIRECT,why,0.9979
1001,462.000,462.160,the,the,DIRECT,the,0.9969
1002,462.160,462.580,phrase,phrase,DIRECT,"phrase,",0.9996
1003,463.300,463.440,"""one",one,DIRECT,one,0.0705
1004,463.440,463.860,small,small,DIRECT,small,0.9966
1005,463.860,464.420,hole,hole,DIRECT,hole,0.9881
1006,464.420,464.860,drained,drained,DIRECT,drained,0.9754
1007,464.860,465.180,the,the,DIRECT,the,0.9983
1008,465.180,465.520,"lake""",lake,DIRECT,"lake,",0.9726
1009,466.040,466.400,misses,misses,DIRECT,misses,0.9961
1010,466.400,466.700,the,the,DIRECT,the,0.9993
1011,466.700,467.160,engineering,engineering,DIRECT,engineering,0.9956
1012,467.160,467.800,story.,story,DIRECT,story.,0.9959
1013,468.740,469.120,Whatever,whatever,DIRECT,Whatever,0.9895
1014,469.120,469.340,the,the,DIRECT,the,0.9992
1015,469.340,469.840,initiating,initiating,DIRECT,initiating,0.9945
1016,469.840,470.420,pathway,pathway,DIRECT,pathway,0.9979
1017,470.420,470.660,looked,looked,DIRECT,looked,0.9947
1018,470.660,471.100,"like,",like,DIRECT,"like,",0.9989
1019,471.460,471.660,it,it,DIRECT,it,0.9966
1020,471.660,471.800,did,did,DIRECT,did,0.9970
1021,471.800,471.980,not,not,DIRECT,not,0.9995
1022,471.980,472.180,have,have,DIRECT,have,0.9994
