index,start,end,word,mode,confidence,chunk
111,425.220,425.580,move,exact,0.9993,2
112,425.580,425.880,through,exact,0.9956,2
113,425.880,426.060,the,exact,0.9983,2
114,426.060,426.540,ground,exact,0.9996,2
115,426.540,427.280,again,exact,0.335,2
116,427.280,427.740,and,exact,0.6415,2
117,427.740,428.500,again,exact,0.9947,2
118,429.260,429.660,Fill,exact,0.5149,2
119,430.060,430.460,Lift,exact,0.9144,2
120,431.600,431.600,Swing,exact,0.9964,2
121,431.900,432.320,Dump,exact,0.9757,2
122,432.940,433.520,Return,exact,0.9951,2
123,434.260,434.640,Repeat,exact,0.9979,2
124,435.780,435.840,Big,exact,0.9797,2
125,435.840,436.140,Muskie,interp,0.0,2
126,436.140,436.360,was,exact,0.9948,2
127,436.360,436.620,not,exact,0.9975,2
128,436.620,437.040,one,exact,0.9657,2
129,437.040,437.620,enormous,exact,0.9419,2
130,437.620,438.160,mechanism,exact,0.9928,2
131,438.960,439.000,It,exact,0.9925,2
132,439.000,439.240,was,exact,0.9995,2
133,439.240,439.660,a,exact,0.9931,2
134,439.660,439.680,collection,exact,0.9981,2
135,439.680,440.040,of,exact,0.9994,2
136,440.040,440.480,enormous,exact,0.9985,2
137,440.480,441.180,systems,exact,0.9977,2
138,441.860,441.980,each,exact,0.9971,2
139,441.980,442.340,built,exact,0.9972,2
140,442.340,442.640,to,exact,0.9821,2
141,442.640,442.900,make,exact,0.9992,2
142,442.900,443.240,one,exact,0.9962,2
143,443.240,443.560,part,exact,0.9971,2
144,443.560,443.700,of,exact,0.9976,2
145,443.700,443.940,that,exact,0.9916,2
146,443.940,444.360,cycle,exact,0.993,2
147,444.360,445.020,possible,exact,0.9986,2
148,445.860,446.180,Imagine,exact,0.9897,2
149,446.180,446.940,one,exact,0.9916,2
150,446.940,447.380,operating,exact,0.9972,2
151,447.380,448.060,cycle,exact,0.9996,2
152,448.880,449.160,The,exact,0.9973,2
153,449.160,449.360,bucket,exact,0.9179,2
154,449.360,449.760,hangs,exact,0.9788,2
155,449.760,450.200,far,exact,0.998,2
156,450.200,450.460,out,exact,0.9983,2
157,450.460,450.580,in,exact,0.9948,2
158,450.580,450.840,front,exact,0.9987,2
159,450.840,450.980,of,exact,0.9969,2
160,450.980,451.120,the,exact,0.9989,2
161,451.120,451.580,machine,exact,0.9986,2
162,452.320,452.440,It,exact,0.997,2
163,452.440,452.680,is,exact,0.9977,2
164,452.680,452.960,lowered,exact,0.9932,2
165,452.960,453.300,onto,exact,0.9276,2
166,453.300,453.720,the,exact,0.9984,2
167,453.720,454.160,overburden,exact,0.794,2
168,454.160,455.020,Then,exact,0.4858,2
169,455.020,455.340,the,exact,0.854,2
170,455.340,455.660,drag,exact,0.9337,2
171,455.660,456.040,ropes,exact,0.7025,2
172,456.040,456.800,pull,exact,0.7831,2
173,457.280,457.640,A,exact,0.9813,2
174,457.640,458.940,two-hundred-twenty-cubic-yard,interp,0.0,2
175,458.940,459.340,bucket,exact,0.996,2
176,459.340,460.060,moves,exact,0.9873,2
177,460.060,460.420,through,exact,0.9952,2
178,460.420,460.820,broken,exact,0.9727,2
179,460.820,461.080,rock,exact,0.9906,2
180,461.080,461.380,and,exact,0.9965,2
181,461.380,461.840,soil,exact,0.9775,2
182,462.580,462.600,It,exact,0.9897,2
183,462.600,463.120,fills,exact,0.9882,2
184,464.040,464.260,Now,exact,0.9838,2
185,464.260,464.420,it,exact,0.9696,2
186,464.420,464.620,has,exact,0.9981,2
187,464.620,464.720,to,exact,0.9987,2
188,464.720,464.940,leave,exact,0.9989,2
189,464.940,465.160,the,exact,0.9907,2
190,465.160,465.540,ground,exact,0.9995,2
191,465.980,466.180,Not,exact,0.9956,2
192,466.180,466.780,empty,exact,0.9992,2
193,467.380,467.500,Loaded,exact,0.7559,2
194,467.500,467.860,with,exact,0.9979,2
195,467.860,468.120,hundreds,exact,0.9957,2
196,468.120,468.440,of,exact,0.9991,2
197,468.440,468.740,tons,exact,0.8084,2
198,468.740,469.020,of,exact,0.9991,2
199,469.020,469.460,material,exact,0.9983,2
200,470.400,470.500,The,exact,0.9964,2
201,470.500,470.880,hoist,exact,0.9833,2
202,470.880,471.540,system,exact,0.6315,2
203,471.540,472.000,takes,exact,0.9944,2
204,472.000,472.200,the,exact,0.9966,2
205,472.200,472.560,weight,exact,0.9864,2
206,473.020,473.120,The,exact,0.9941,2
207,473.120,473.500,bucket,exact,0.9975,2
208,473.500,474.060,rises,exact,0.9974,2
209,475.020,475.340,Then,exact,0.9956,2
210,475.340,475.720,something,exact,0.9861,2
211,475.720,476.080,even,exact,0.9974,2
212,476.080,476.460,larger,exact,0.9993,2
213,476.460,476.780,has,exact,0.9937,2
214,476.780,476.980,to,exact,0.9993,2
215,476.980,477.340,move,exact,0.9995,2
216,478.060,478.340,The,exact,0.997,2
217,478.340,478.580,upper,exact,0.982,2
218,478.580,478.940,structure,exact,0.9983,2
219,478.940,479.200,of,exact,0.9985,2
220,479.200,479.400,Big,exact,0.5866,2
221,479.400,480.060,Muskie,interp,0.0,2
222,480.060,480.680,begins,exact,0.9883,2
223,480.680,481.000,to,exact,0.9995,2
224,481.000,481.480,rotate,exact,0.9943,2
225,481.480,482.240,The,exact,0.1976,2
226,482.240,482.660,machine,exact,0.5417,2
227,482.660,483.240,house,exact,0.6757,2
228,483.780,483.940,The,exact,0.9916,2
229,483.940,484.460,drums,exact,0.9932,2
230,485.160,485.300,The,exact,0.9948,2
231,485.300,485.860,drives,exact,0.9712,2
232,486.920,487.160,Thousands,exact,0.9877,2
233,487.160,487.480,of,exact,0.9977,2
234,487.480,487.860,tons,exact,0.8729,2
235,487.860,488.140,of,exact,0.9989,2
236,488.140,488.600,machinery,exact,0.9981,2
237,489.520,489.600,The,exact,0.981,2
238,489.600,489.960,swing,exact,0.9762,2
239,489.960,490.320,carries,exact,0.9899,2
240,490.320,490.600,the,exact,0.9967,2
241,490.600,490.860,loaded,exact,0.9784,2
242,490.860,491.200,bucket,exact,0.9981,2
243,491.200,491.600,toward,exact,0.9168,2
244,491.600,491.960,the,exact,0.9987,2
245,491.960,492.000,dump,exact,0.9062,2
246,492.000,492.460,point,exact,0.9542,2
247,493.100,493.220,The,exact,0.9914,2
248,493.220,493.660,machine,exact,0.9498,2
249,493.660,494.120,slows,exact,0.9978,2
250,494.120,494.400,that,exact,0.9956,2
251,494.400,495.000,motion,exact,0.9977,2
252,495.660,495.800,The,exact,0.9972,2
253,495.800,496.000,bucket,exact,0.9991,2
254,496.000,496.660,empties,exact,0.9759,2
255,497.380,497.640,Then,exact,0.9882,2
256,497.640,498.060,everything,exact,0.9754,2
257,498.060,499.200,reverses,exact,0.9988,2
258,499.540,499.760,Swing,exact,0.9884,2
259,499.760,500.300,back,exact,0.9272,2
260,500.680,500.980,Lower,exact,0.9956,2
261,501.720,502.300,Drag,exact,0.9899,2
262,502.800,503.240,Hoist,exact,0.9815,2
263,504.140,504.380,Swing,exact,0.9964,2
264,504.380,505.160,again,exact,0.9939,2
265,506.140,506.380,Thousands,exact,0.9897,2
266,506.380,506.760,upon,exact,0.9883,2
267,506.760,507.400,thousands,exact,0.9928,2
268,507.400,507.660,of,exact,0.998,2
269,507.660,508.220,cycles,exact,0.9879,2
270,508.220,509.320,Only,exact,0.843,2
271,509.320,509.660,after,exact,0.9923,2
272,509.660,509.920,seeing,exact,0.9953,2
273,509.920,510.160,that,exact,0.9841,2
274,510.160,510.600,motion,exact,0.9868,2
275,510.600,511.160,does,exact,0.9391,2
276,511.160,511.340,the,exact,0.9953,2
277,511.340,511.840,machinery,exact,0.9925,2
278,511.840,512.540,inside,exact,0.9725,2
279,512.540,512.800,Big,exact,0.8374,2
280,512.800,513.380,Muskie,interp,0.0,2
281,513.380,513.940,really,exact,0.9818,2
282,513.940,514.440,mean,exact,0.9985,2
283,514.440,515.060,anything,exact,0.996,2
284,515.880,516.100,Its,exact,0.9186,2
285,516.100,516.400,three,exact,0.8362,2
286,516.400,516.700,main,exact,0.9866,2
287,516.700,517.120,motions,exact,0.9878,2
288,517.120,517.660,were,exact,0.9955,2
289,517.660,518.060,divided,exact,0.9944,2
290,518.060,518.500,across,exact,0.9962,2
291,518.500,518.840,banks,exact,0.9882,2
292,518.840,519.020,of,exact,0.9976,2
293,519.020,519.380,electric,exact,0.9852,2
294,519.380,519.960,motors,exact,0.9965,2
295,519.960,520.800,A,interp,0.0,2
296,520.800,521.640,Bucyrus,interp,0.0,2
297,521.640,522.240,retrospective,exact,0.9064,2
298,522.240,522.880,documents,exact,0.9978,2
299,522.880,524.140,ten,interp,0.0,2
300,524.140,525.400,one-thousand-horsepower,interp,0.0,2
301,525.400,525.840,DC,exact,0.8957,2
302,525.840,526.160,motors,exact,0.9645,2
303,526.160,526.500,for,exact,0.9954,2
304,526.500,526.600,the,exact,0.9931,2
305,526.600,527.020,hoist,exact,0.9647,2
306,527.880,528.180,Eight,exact,0.2948,2
307,528.180,528.500,more,exact,0.9971,2
308,528.500,529.580,one-thousand-horsepower,interp,0.0,2
309,529.580,530.000,motors,exact,0.9941,2
310,530.000,530.260,for,exact,0.9968,2
311,530.260,530.360,the,exact,0.9978,2
312,530.360,530.620,drag,exact,0.9572,2
313,530.620,531.140,system,exact,0.9984,2
314,531.720,531.920,And,exact,0.9961,2
315,531.920,533.060,ten,interp,0.0,2
316,533.060,534.200,six-hundred-twenty-five-horsepower,interp,0.0,2
317,534.200,534.660,motors,exact,0.9925,2
318,534.660,534.940,for,exact,0.9965,2
319,534.940,535.380,swing,exact,0.9391,2
320,535.380,536.980,Twenty-eight,interp,0.0,2
321,536.980,537.740,documented,exact,0.7365,2
322,537.740,538.160,motors,exact,0.9425,2
323,538.160,538.640,for,exact,0.9871,2
324,538.640,539.020,those,exact,0.9942,2
325,539.020,539.700,three,exact,0.7976,2
326,539.700,540.140,major,exact,0.9813,2
327,540.140,540.540,motion,exact,0.9882,2
328,540.540,541.340,systems,exact,0.9874,2
329,542.180,542.320,The,exact,0.9914,2
330,542.320,542.580,number,exact,0.9971,2
331,542.580,542.780,is,exact,0.998,2
332,542.780,543.020,not,exact,0.9992,2
333,543.020,543.420,interesting,exact,0.9965,2
334,543.420,543.780,because,exact,0.9606,2
335,543.780,543.940,it,exact,0.9972,2
336,543.940,544.120,is,exact,0.993,2
337,544.120,544.660,large,exact,0.9952,2
338,545.340,545.440,It,exact,0.9945,2
339,545.440,545.660,is,exact,0.9942,2
340,545.660,546.060,interesting,exact,0.9978,2
341,546.060,546.360,because,exact,0.9958,2
342,546.360,546.660,it,exact,0.9986,2
343,546.660,547.120,explains,exact,0.9987,2
344,547.120,547.460,the,exact,0.9985,2
345,547.460,548.020,machine,exact,0.9985,2
346,548.880,549.020,The,exact,0.9905,2
347,549.020,549.500,hoist,exact,0.9807,2
348,549.500,549.920,had,exact,0.9918,2
349,549.920,550.040,to,exact,0.9989,2
350,550.040,550.280,raise,exact,0.9803,2
351,550.280,550.800,a,exact,0.9973,2
352,550.800,550.800,loaded,exact,0.9666,2
353,550.800,551.320,bucket,exact,0.9946,2
354,551.320,551.880,weighing,exact,0.9057,2
355,551.880,552.280,hundreds,exact,0.9964,2
356,552.280,552.600,of,exact,0.9994,2
357,552.600,553.000,tons,exact,0.7441,2
358,553.840,553.960,The,exact,0.997,2
359,553.960,554.260,drag,exact,0.9745,2
360,554.260,554.820,system,exact,0.9988,2
361,554.820,555.200,had,exact,0.9944,2
362,555.200,555.380,to,exact,0.9996,2
363,555.380,555.560,pull,exact,0.9953,2
364,555.560,555.920,that,exact,0.9907,2
365,555.920,556.140,bucket,exact,0.9992,2
366,556.140,556.500,through,exact,0.9991,2
367,556.500,556.900,broken,exact,0.8853,2
368,556.900,557.540,ground,exact,0.9968,2
369,557.980,558.240,And,exact,0.9985,2
370,558.240,558.440,the,exact,0.999,2
371,558.440,558.660,swing,exact,0.9817,2
372,558.660,559.300,system,exact,0.9992,2
373,559.300,559.660,had,exact,0.9946,2
374,559.660,559.660,to,interp,0.0,2
375,559.660,560.380,accelerate,exact,0.6912,2
376,560.780,561.240,rotate,exact,0.9905,2
377,561.720,562.060,stop,exact,0.9952,2
378,562.060,562.680,and,exact,0.6077,2
379,562.680,563.200,reverse,exact,0.9913,2
380,563.200,563.660,an,exact,0.8237,2
381,563.660,564.160,enormous,exact,0.9987,2
382,564.160,564.780,upper,exact,0.9174,2
383,564.780,565.540,structure,exact,0.9881,2
384,566.480,566.720,Those,exact,0.911,2
385,566.720,567.120,systems,exact,0.997,2
386,567.120,567.460,did,exact,0.996,2
387,567.460,567.780,different,exact,0.994,2
388,567.780,568.360,jobs,exact,0.9968,2
389,568.900,569.080,But,exact,0.9964,2
390,569.080,569.280,they,exact,0.9947,2
391,569.280,569.440,had,exact,0.9956,2
392,569.440,569.600,to,exact,0.9985,2
393,569.600,569.780,work,exact,0.9983,2
394,569.780,570.440,together,exact,0.9984,2
395,570.440,571.240,cycle,exact,0.6723,2
396,571.240,571.580,after,exact,0.9933,2
397,571.580,572.280,cycle,exact,0.992,2
398,572.280,572.940,without,exact,0.852,2
399,572.940,573.340,turning,exact,0.9982,2
400,573.340,573.740,every,exact,0.9961,2
401,573.740,574.060,start,exact,0.9841,2
402,574.060,574.280,and,exact,0.9842,2
403,574.280,574.740,stop,exact,0.9981,2
404,574.740,575.200,into,exact,0.9931,2
405,575.200,575.440,a,exact,0.998,2
406,575.440,575.940,destructive,exact,0.992,2
407,575.940,576.300,shock,exact,0.9949,2
408,576.300,576.620,through,exact,0.9847,2
409,576.620,576.800,the,exact,0.9987,2
410,576.800,577.380,machine,exact,0.9982,2
411,578.360,578.400,Big,exact,0.9843,2
412,578.400,578.700,Muskie,interp,0.0,2
413,578.700,578.920,was,exact,0.9987,2
414,578.920,579.180,less,exact,0.9788,2
415,579.180,579.460,like,exact,0.9956,2
416,579.460,579.700,one,exact,0.9572,2
417,579.700,580.000,engine,exact,0.9904,2
418,580.000,580.680,and,exact,0.8485,2
419,580.680,580.920,more,exact,0.9962,2
420,580.920,581.120,like,exact,0.9947,2
421,581.120,581.300,an,exact,0.9984,2
422,581.300,581.580,electric,exact,0.9952,2
423,581.580,582.160,factory,exact,0.9988,2
424,582.160,582.480,built,exact,0.9988,2
425,582.480,582.800,around,exact,0.99,2
426,582.800,583.440,a,exact,0.9934,2
427,583.440,583.440,bucket,exact,0.9967,2
428,584.300,584.680,Electric,exact,0.9756,2
429,584.680,585.120,power,exact,0.9828,2
430,585.120,585.600,arrived,exact,0.4362,2
431,585.600,586.140,through,exact,0.9767,2
432,586.140,586.240,a,exact,0.9901,2
433,586.240,587.000,high-voltage,interp,0.0,2
434,587.000,587.540,trailing,exact,0.9739,2
435,587.540,588.400,cable,exact,0.99,2
436,588.900,589.020,In,exact,0.9901,2
437,589.020,589.360,narration,exact,0.7551,2
438,589.360,590.060,terms,exact,0.9977,2
439,590.440,590.520,about,exact,0.9919,2
440,590.520,591.080,thirteen,interp,0.0,2
441,591.080,591.980,kilovolts,exact,0.806,2
442,592.760,593.000,Technical,exact,0.9577,2
443,593.000,593.560,references,exact,0.9956,2
444,593.560,593.980,give,exact,0.9955,2
445,593.980,594.440,13,exact,0.9943,2
446,594.440,595.200,8,exact,0.9855,2
447,595.200,595.840,kilovolts,exact,0.9808,2
448,596.600,596.820,The,exact,0.992,2
449,596.820,596.980,upper,exact,0.9548,2
450,596.980,597.380,machine,exact,0.995,2
451,597.380,597.920,revolved,exact,0.9666,2
452,597.920,598.300,over,exact,0.9987,2
453,598.300,598.460,a,exact,0.9984,2
454,598.460,598.860,circular,exact,0.9969,2
455,598.860,599.340,tub,exact,0.9437,2
456,599.760,600.060,about,exact,0.996,2
457,600.060,600.267,one,interp,0.0,2
458,600.267,600.473,hundred,interp,0.0,2
459,600.473,600.680,five,interp,0.0,2
460,600.680,601.200,feet,exact,0.9658,2
461,601.200,601.420,in,exact,0.991,2
462,601.420,601.800,diameter,exact,0.9996,2
463,602.800,603.100,That,exact,0.994,2
464,603.100,603.540,tub,exact,0.9965,2
465,603.540,604.120,solved,exact,0.9109,2
466,604.120,604.360,the,exact,0.9988,2
467,604.360,604.700,problem,exact,0.9989,2
468,604.700,604.960,of,exact,0.9988,2
469,604.960,605.520,stability,exact,0.9977,2
470,606.040,606.260,while,exact,0.9922,2
471,606.260,606.520,Big,exact,0.4514,2
472,606.520,606.960,Muskie,interp,0.0,2
473,606.960,607.480,worked,exact,0.9937,2
474,608.380,608.580,But,exact,0.9919,2
475,608.580,608.760,the,exact,0.9854,2
476,608.760,608.960,moment,exact,0.9986,2
477,608.960,609.240,you,exact,0.9965,2
478,609.240,609.500,solve,exact,0.9213,2
479,609.500,610.120,stability,exact,0.9984,2
480,610.760,611.260,another,exact,0.998,2
481,611.260,611.620,problem,exact,0.9996,2
482,611.620,612.240,appears,exact,0.9973,2
483,613.100,613.360,How,exact,0.9878,2
484,613.360,613.560,do,exact,0.9981,2
485,613.560,613.580,you,exact,0.9992,2
486,613.580,613.840,move,exact,0.9993,2
487,613.840,614.360,it,exact,0.9997,2
488,614.360,615.220,Big,exact,0.6504,2
489,615.220,615.760,Muskie,interp,0.0,2
490,615.760,616.220,really,exact,0.9142,2
491,616.220,616.600,did,exact,0.9891,2
492,616.600,617.140,walk,exact,0.9602,2
493,617.660,617.880,Not,exact,0.9911,2
494,617.880,618.120,on,exact,0.9949,2
495,618.120,618.560,tracks,exact,0.9722,2
496,618.980,619.160,Not,exact,0.9964,2
497,619.160,619.440,on,exact,0.9955,2
498,619.440,619.980,wheels,exact,0.9983,2
499,620.900,621.320,Ohio,exact,0.8668,2
500,621.320,621.820,historical,exact,0.8091,2
501,621.820,622.420,material,exact,0.8252,2
502,622.420,623.000,describes,exact,0.9936,2
503,623.000,623.800,four,exact,0.9231,2
504,623.800,624.780,enormous,exact,0.9636,2
505,624.960,625.480,hydraulically,exact,0.9497,2
506,625.480,625.880,driven,exact,0.7076,2
507,625.880,626.500,shoes,exact,0.9962,2
508,627.140,627.440,Each,exact,0.9922,2
509,627.440,627.780,roughly,exact,0.9874,2
510,627.780,628.140,twenty,interp,0.0,2
511,628.140,628.520,feet,exact,0.9443,2
512,628.520,629.020,wide,exact,0.9991,2
513,629.020,630.000,Sixty-five,interp,0.0,2
514,630.000,630.600,feet,exact,0.9782,2
515,630.600,631.120,long,exact,0.9988,2
516,631.960,632.160,The,exact,0.9965,2
517,632.160,632.480,walking,exact,0.9791,2
518,632.480,633.000,mechanism,exact,0.9978,2
519,633.000,633.840,lifted,exact,0.9454,2
520,633.840,634.320,and,exact,0.9714,2
521,634.320,634.640,shifted,exact,0.9954,2
522,634.640,634.880,the,exact,0.9988,2
523,634.880,635.240,machine,exact,0.9427,2
524,635.240,635.660,step,exact,0.8997,2
525,635.660,635.980,by,exact,0.8772,2
526,635.980,636.480,step,exact,0.9995,2
527,637.200,637.440,That,exact,0.9952,2
528,637.440,637.760,sounds,exact,0.9976,2
529,637.760,638.160,like,exact,0.9996,2
530,638.160,638.600,mobility,exact,0.9987,2
531,639.580,639.820,In,exact,0.999,2
532,639.820,640.240,practice,exact,0.9881,2
533,640.240,640.700,it,exact,0.9988,2
534,640.700,641.120,created,exact,0.9961,2
535,641.120,641.800,another,exact,0.9978,2
536,641.800,642.420,infrastructure,exact,0.9893,2
537,642.420,643.160,problem,exact,0.9988,2
538,643.160,644.000,The,exact,0.6172,2
539,644.000,644.360,route,exact,0.9164,2
540,644.360,644.900,had,exact,0.955,2
541,644.900,645.020,to,exact,0.9989,2
542,645.020,645.240,be,exact,0.9997,2
543,645.240,645.740,prepared,exact,0.9935,2
544,646.560,646.740,The,exact,0.9943,2
545,646.740,647.060,grade,exact,0.7321,2
546,647.060,647.260,had,exact,0.9856,2
547,647.260,647.400,to,exact,0.9966,2
548,647.400,647.700,remain,exact,0.9967,2
549,647.700,648.140,below,exact,0.997,2
550,648.140,648.520,roughly,exact,0.9975,2
551,648.520,649.400,five,interp,0.0,2
552,649.400,650.280,percent,interp,0.0,2
553,650.280,650.640,The,exact,0.9948,2
554,650.640,651.100,ground,exact,0.9962,2
555,651.100,651.520,had,exact,0.9875,2
556,651.520,651.620,to,exact,0.9993,2
557,651.620,651.840,be,exact,0.9981,2
558,651.840,652.160,flat,exact,0.9981,2
559,652.160,652.460,and,exact,0.9893,2
560,652.460,652.760,stable,exact,0.9947,2
561,652.760,653.360,enough,exact,0.9988,2
562,653.360,653.560,for,exact,0.9947,2
563,653.560,653.740,the,exact,0.9968,2
564,653.740,654.200,enormous,exact,0.9982,2
565,654.200,654.900,tub,exact,0.9782,2
566,655.660,655.880,The,exact,0.9974,2
567,655.880,656.260,crew,exact,0.987,2
568,656.260,656.560,had,exact,0.9953,2
569,656.560,656.780,to,exact,0.9987,2
570,656.780,657.080,account,exact,0.9943,2
571,657.080,657.340,for,exact,0.996,2
572,657.340,657.460,the,exact,0.9902,2
573,657.460,657.920,shoes,exact,0.9917,2
574,658.620,658.720,The,exact,0.9952,2
575,658.720,659.260,terrain,exact,0.9817,2
576,660.120,660.260,The,exact,0.9947,2
577,660.260,660.580,width,exact,0.9823,2
578,660.580,660.940,of,exact,0.9951,2
579,660.940,661.180,the,exact,0.9968,2
580,661.180,661.380,travel,exact,0.9705,2
581,661.380,661.900,path,exact,0.8826,2
582,662.680,662.840,The,exact,0.9913,2
583,662.840,663.220,trailing,exact,0.9892,2
584,663.220,663.680,power,exact,0.9925,2
585,663.680,664.060,cable,exact,0.9711,2
586,665.120,665.400,Big,exact,0.9871,2
587,665.400,665.800,Muskie,interp,0.0,2
588,665.800,666.080,could,exact,0.9955,2
589,666.080,666.600,walk,exact,0.9979,2
590,667.120,667.340,But,exact,0.9987,2
591,667.340,668.020,first,exact,0.9777,2
592,668.020,668.200,the,exact,0.7583,2
593,668.200,668.460,land,exact,0.9963,2
594,668.460,668.660,had,exact,0.9968,2
595,668.660,668.780,to,exact,0.9987,2
596,668.780,669.020,be,exact,0.9995,2
597,669.020,669.420,prepared,exact,0.9982,2
598,669.420,669.980,for,exact,0.9982,2
599,669.980,670.440,every,exact,0.9985,2
600,670.440,670.900,step,exact,0.9963,2
601,671.820,672.040,For,exact,0.9968,2
602,672.040,672.160,a,exact,0.9926,2
603,672.160,672.360,machine,exact,0.9956,2
604,672.360,672.740,this,exact,0.9816,2
605,672.740,673.140,large,exact,0.9963,2
606,673.140,673.600,even,exact,0.4026,2
607,673.600,673.840,the,exact,0.9898,2
608,673.840,674.200,road,exact,0.9896,2
609,674.200,674.560,became,exact,0.9948,2
610,674.560,674.900,part,exact,0.9896,2
611,674.900,675.040,of,exact,0.9989,2
612,675.040,675.180,the,exact,0.9974,2
613,675.180,675.660,machine,exact,0.9938,2
614,676.460,676.640,And,exact,0.9448,2
